bcat,kras,label
0.98130023,0.018699752,0
0.99267924,0.007320751,0
0.959444,0.040555965,0
0.9840996,0.015900332,0
0.99936265,0.0006373504,0
0.99992216,7.779621e-05,0
0.9859579,0.014042042,0
0.9654169,0.034583066,0
0.986761,0.013238969,0
0.9614737,0.038526252,0
0.9840994,0.015900584,0
0.86652833,0.13347168,0
0.99012506,0.009874926,0
0.9872192,0.012780757,0
0.989002,0.010997985,0
0.995856,0.0041440036,0
0.9710424,0.028957618,0
0.9816212,0.018378777,0
0.980699,0.019300971,0
0.9863257,0.013674363,0
0.9976295,0.0023704276,0
0.94482183,0.05517814,0
0.99743783,0.0025621743,0
0.99969673,0.0003033159,0
0.99092406,0.009075911,0
0.9931978,0.0068021948,0
0.989132,0.010867997,0
0.98638284,0.013617152,0
0.9988439,0.0011561211,0
0.99539715,0.004602869,0
0.99591726,0.004082742,0
0.9809738,0.019026222,0
0.98532563,0.0146744205,0
0.96067023,0.039329775,0
0.9884304,0.01156965,0
0.98820335,0.011796695,0
0.98078406,0.019215917,0
0.6417113,0.3582887,0
0.9970366,0.0029634458,0
0.9897949,0.010205095,0
0.99819726,0.0018027305,0
0.9984875,0.001512447,0
0.9963082,0.003691811,0
0.9361452,0.06385475,0
0.97424,0.02575996,0
0.9992549,0.0007450925,0
0.98103607,0.018963886,0
0.99994755,5.246857e-05,0
0.9912601,0.008739909,0
0.73162,0.26838,0
0.9995459,0.00045408425,0
0.9864248,0.013575116,0
0.998579,0.0014209292,0
0.97461843,0.025381595,0
0.9426876,0.057312388,0
0.52752405,0.47247595,0
0.99890256,0.0010973786,0
0.8959922,0.10400776,0
0.022657752,0.9773423,0
0.89215916,0.10784083,0
0.9786227,0.021377254,0
0.98694474,0.013055269,0
0.052046712,0.9479532,0
0.95786893,0.042131122,0
0.9633575,0.036642507,0
0.9807179,0.019282054,0
0.9679813,0.03201873,0
0.9781506,0.021849325,0
0.9881026,0.011897402,0
0.96956676,0.030433318,0
0.934217,0.065783046,0
0.98915195,0.010848081,0
0.98673356,0.013266407,0
0.97914326,0.020856783,0
0.9799903,0.020009696,0
0.030496936,0.9695031,0
0.9682142,0.03178578,0
0.81984276,0.18015727,0
0.9649545,0.035045475,0
0.97779375,0.022206293,0
0.9636974,0.036302563,0
0.98324317,0.016756836,0
0.9991098,0.000890144,0
0.7951232,0.20487678,0
0.9013495,0.098650545,0
0.5912111,0.40878895,0
0.9669146,0.033085406,0
0.982885,0.01711497,0
0.90760773,0.0923923,0
0.97581327,0.024186755,0
0.9844637,0.015536295,0
0.93296134,0.06703869,0
0.9506075,0.049392503,0
0.7176718,0.28232822,0
0.97525996,0.024739997,0
0.97602594,0.023974048,0
0.96262944,0.03737057,0
0.9719695,0.028030533,0
0.9611406,0.03885944,0
0.98599535,0.014004666,0
0.9837398,0.016260197,0
0.987152,0.012848039,0
0.0060026255,0.99399734,0
0.37286514,0.62713486,0
0.50887537,0.4911246,0
0.63407296,0.36592704,0
0.97450316,0.025496809,0
0.9775245,0.022475516,0
0.9009523,0.09904773,0
0.9880426,0.011957426,0
0.991928,0.008071996,0
0.9297341,0.07026586,0
0.99468994,0.00531013,0
0.98671293,0.013287091,0
0.8156088,0.18439122,0
0.8626297,0.13737026,0
0.9779936,0.022006376,0
0.9837038,0.016296225,0
0.90241045,0.09758956,0
0.88232696,0.11767304,0
0.98464775,0.015352312,0
0.9645085,0.035491504,0
0.96404827,0.035951708,0
0.97828054,0.021719463,0
0.9809683,0.019031731,0
0.1917691,0.8082309,0
0.93201166,0.06798839,0
0.6288817,0.37111822,0
0.92791647,0.072083555,0
0.97911614,0.020883854,0
0.9264762,0.073523805,0
0.962478,0.03752197,0
0.98096013,0.019039858,0
0.95832527,0.04167478,0
0.97460157,0.025398495,0
0.98735654,0.012643467,0
0.9504098,0.049590167,0
0.9603636,0.03963643,0
0.00500397,0.9949961,0
0.9826407,0.017359274,0
0.84092563,0.15907444,0
0.7832916,0.21670844,0
0.9748644,0.025135549,0
0.16972548,0.8302745,0
0.96574056,0.034259394,0
0.97568727,0.024312764,0
0.97062767,0.0293723,0
0.96265924,0.037340786,0
0.9652161,0.034783915,0
0.96806675,0.031933326,0
0.98369783,0.016302155,0
0.048582185,0.9514178,0
0.98953956,0.01046044,0
0.98008645,0.01991358,0
0.09651327,0.9034867,0
0.9016463,0.09835367,0
0.92826045,0.071739525,0
0.9686184,0.031381648,0
0.9012615,0.09873846,0
0.9734538,0.02654615,0
0.9770438,0.022956196,0
0.88715047,0.11284961,0
0.9536962,0.04630373,0
0.98365456,0.016345503,0
0.09954987,0.90045017,0
0.87524164,0.124758355,0
0.0030857378,0.99691427,0
0.9719677,0.028032312,0
0.9886559,0.011344074,0
0.8811942,0.1188058,0
0.9643953,0.035604734,0
0.9697565,0.030243509,0
0.9654996,0.03450039,0
0.96054405,0.039455917,0
0.9052164,0.09478352,0
0.9839715,0.01602847,0
0.9769074,0.02309266,0
0.987765,0.012234992,0
0.9676229,0.03237717,0
0.98704416,0.012955854,0
0.9749868,0.025013179,0
0.94094473,0.05905529,0
0.97256,0.02743998,0
0.9849689,0.015031118,0
0.9830952,0.016904831,0
0.9709816,0.0290184,0
0.95266396,0.047336012,0
0.9746412,0.025358804,0
0.97869587,0.021304147,0
0.9571732,0.04282674,0
0.99316955,0.006830395,0
0.89861906,0.10138096,0
0.98765403,0.012345917,0
0.97958916,0.020410804,0
0.95905703,0.04094299,0
0.9196434,0.080356665,0
0.97036046,0.0296395,0
0.85207635,0.14792365,0
0.90007144,0.099928536,0
0.50103295,0.49896708,0
0.9785494,0.021450538,0
0.800294,0.19970599,0
0.99470264,0.0052973498,0
0.93391794,0.06608205,0
0.35404912,0.6459508,0
0.9778642,0.02213584,0
0.97214353,0.027856482,0
0.9680724,0.031927597,0
0.9720191,0.027980922,0
0.97423446,0.025765527,0
0.97236216,0.027637918,0
0.8872412,0.11275887,0
0.9909019,0.009098075,0
0.96967256,0.030327491,0
0.97203785,0.027962184,0
0.8411103,0.1588897,0
0.97649026,0.023509687,0
0.94266796,0.05733208,0
0.9654944,0.034505624,0
0.9949693,0.005030707,0
0.9916535,0.00834651,0
0.9699135,0.03008658,0
0.87474,0.12526,0
0.98320943,0.016790638,0
0.98448515,0.015514809,0
0.96340233,0.03659773,0
0.8389321,0.16106792,0
0.9528321,0.04716789,0
0.9782648,0.021735238,0
0.32125387,0.6787461,0
0.97752863,0.022471441,0
0.9788886,0.021111391,0
0.9265255,0.07347453,0
0.93939096,0.060609106,0
0.029929394,0.9700706,0
0.98522884,0.014771162,0
0.9868531,0.0131468205,0
0.9750597,0.024940347,0
0.9602241,0.039775897,0
0.9284857,0.071514286,0
0.9506162,0.04938384,0
0.375908,0.62409204,0
0.9286046,0.07139546,0
0.8824464,0.117553554,0
0.97405165,0.02594838,0
0.81717634,0.18282364,0
0.96289355,0.037106484,0
0.9490546,0.050945394,0
0.9708926,0.02910743,0
0.9587317,0.04126834,0
0.95983934,0.040160693,0
0.97454417,0.025455885,0
0.9821628,0.017837208,0
0.9645565,0.035443474,0
0.48320338,0.51679665,0
0.97826654,0.021733472,0
0.5593438,0.44065613,0
0.9904405,0.009559526,0
0.9756589,0.024341052,0
0.97804457,0.021955488,0
0.7000125,0.2999875,0
0.9290217,0.07097828,0
0.43494192,0.56505805,0
0.9710343,0.028965691,0
0.9510308,0.04896926,0
0.5197531,0.48024687,0
0.9424329,0.05756712,0
0.9876331,0.012366918,0
0.9885642,0.011435754,0
0.84011436,0.15988569,0
0.048016485,0.95198345,0
0.99650407,0.0034959472,0
0.9872607,0.012739273,0
0.8293285,0.17067152,0
0.9669608,0.03303923,0
0.95856047,0.041439578,0
0.985962,0.014038037,0
0.9767402,0.023259846,0
0.96775204,0.032247934,0
0.91035664,0.08964335,0
0.98672974,0.013270202,0
0.97766876,0.02233123,0
0.99266785,0.0073321117,0
0.83594555,0.1640545,0
0.6823613,0.3176387,0
0.9636191,0.036380928,0
0.968054,0.031945996,0
0.770954,0.22904596,0
0.8957885,0.1042115,0
0.9306546,0.06934536,0
0.97667104,0.023329016,0
0.97856873,0.021431336,0
0.9912361,0.0087639475,0
0.9926611,0.007338834,0
0.98610467,0.013895327,0
0.9997807,0.00021931843,0
0.98679554,0.013204455,0
0.99962676,0.00037320826,0
0.97235197,0.027647959,0
0.93311864,0.066881396,0
0.9103392,0.08966087,0
0.975525,0.024474915,0
0.98087215,0.01912782,0
0.4397404,0.5602596,0
0.99495643,0.0050436123,0
0.9692266,0.030773386,0
0.984211,0.015788924,0
0.93117166,0.0688283,0
0.8262055,0.17379454,0
0.98968714,0.010312821,0
0.9783441,0.021655902,0
0.98101646,0.018983588,0
0.9471472,0.052852824,0
0.87675685,0.123243146,0
0.9877649,0.012235154,0
0.98743325,0.012566735,0
0.9847823,0.015217713,0
0.99122745,0.008772563,0
0.9800741,0.019925907,0
0.9068883,0.093111664,0
0.9997141,0.00028592872,0
0.9911214,0.008878536,0
0.99218607,0.007813885,0
0.99452114,0.0054788324,0
0.9875196,0.012480376,0
0.9947747,0.0052252533,0
0.98893356,0.011066418,0
0.9894772,0.010522784,0
0.9900343,0.009965728,0
0.9912369,0.008763091,0
0.0470178,0.95298225,0
0.94024473,0.059755247,0
0.99937075,0.0006292663,0
0.992935,0.007065016,0
0.9751174,0.024882589,0
0.9926466,0.007353382,0
0.9814891,0.01851092,0
0.026329914,0.9736701,0
0.99934894,0.0006510858,0
0.97359324,0.026406705,0
0.98685396,0.013146017,0
0.43002784,0.56997216,0
0.9936289,0.0063710646,0
0.99603575,0.0039642863,0
0.94449764,0.055502377,0
0.994392,0.0056080204,0
0.94470924,0.055290774,0
0.964526,0.03547395,0
0.9932823,0.006717622,0
0.99178153,0.008218531,0
0.99520314,0.0047968538,0
0.97440934,0.025590623,0
0.8482261,0.15177388,0
0.83464825,0.16535172,0
0.5725203,0.42747968,0
0.99173284,0.008267183,0
0.9849104,0.015089635,0
0.98048043,0.01951962,0
0.9812133,0.018786797,0
0.9728484,0.027151644,0
0.9989844,0.0010155636,0
0.9976318,0.0023681407,0
0.9929254,0.0070745824,0
0.0022609485,0.9977391,1
0.44610202,0.5538979,1
0.005848017,0.994152,1
0.00010859246,0.9998914,1
0.99694675,0.0030532442,1
0.17653812,0.8234619,1
0.00021283944,0.99978715,1
0.9752667,0.024733292,1
0.0002240854,0.99977595,1
0.91100264,0.08899736,1
2.4724204e-05,0.9999753,1
0.7252311,0.27476892,1
0.7514788,0.24852124,1
0.0004930367,0.99950695,1
0.36928818,0.6307118,1
2.0549212e-05,0.9999795,1
0.00030828663,0.9996917,1
0.9287503,0.07124973,1
0.41269577,0.58730423,1
0.00022983958,0.9997702,1
0.00010934393,0.9998907,1
0.00072125235,0.9992787,1
0.74614257,0.25385737,1
0.4630817,0.5369183,1
0.946524,0.05347597,1
0.047447868,0.9525521,1
2.5925368e-05,0.99997413,1
0.41716975,0.58283025,1
0.9829726,0.017027333,1
0.0004518683,0.99954814,1
0.00061936356,0.9993806,1
0.0005440448,0.999456,1
0.00014369642,0.99985623,1
0.5566728,0.44332722,1
0.0005299574,0.99947006,1
0.005203461,0.9947966,1
0.9419614,0.058038644,1
0.00018764367,0.9998124,1
0.00837688,0.9916231,1
0.8798776,0.120122425,1
1.46459315e-05,0.99998534,1
0.17018251,0.8298175,1
0.015906744,0.9840933,1
0.9656356,0.034364425,1
5.802483e-05,0.99994195,1
0.000103551414,0.9998964,1
0.00036637243,0.99963367,1
0.0003964705,0.99960357,1
0.0046639075,0.9953361,1
0.51713914,0.48286083,1
0.06839346,0.93160653,1
0.01622139,0.98377854,1
0.10900482,0.89099514,1
0.02915005,0.97085,1
0.00011896356,0.999881,1
0.00010869523,0.9998913,1
0.0054116226,0.9945884,1
0.007449205,0.99255085,1
0.00028145465,0.9997185,1
0.39745137,0.60254866,1
0.8886335,0.11136653,1
0.9452199,0.054780148,1
0.7586077,0.24139225,1
0.00032909558,0.99967086,1
0.042804882,0.9571951,1
0.9900711,0.009928859,1
0.00042088845,0.99957913,1
6.66155e-05,0.99993336,1
0.006310566,0.9936894,1
0.0011376787,0.9988624,1
0.9656983,0.034301717,1
0.41409123,0.5859088,1
2.0469313e-06,0.999998,1
5.6508492e-05,0.9999435,1
0.00034414674,0.99965584,1
0.13065374,0.86934626,1
0.67993736,0.3200627,1
2.0155569e-05,0.99997985,1
0.6452684,0.35473162,1
0.96535957,0.034640398,1
0.0032252502,0.99677473,1
0.06542801,0.934572,1
1.1911213e-05,0.9999881,1
0.0028551314,0.9971449,1
0.0006743958,0.99932563,1
0.97456306,0.025436904,1
8.658374e-05,0.99991345,1
0.9817763,0.01822374,1
0.0011073854,0.9988926,1
0.7527844,0.24721563,1
0.0004643527,0.9995357,1
0.008516609,0.9914834,1
0.0006981385,0.9993018,1
0.0010500167,0.99895006,1
0.4244314,0.57556856,1
0.00036865094,0.9996313,1
0.12902033,0.87097967,1
0.37444353,0.6255564,1
0.00024713366,0.9997528,1
0.002399156,0.99760085,1
0.3390935,0.66090643,1
0.62322044,0.3767796,1
0.36126983,0.63873017,1
0.93837965,0.061620425,1
0.08250106,0.9174989,1
0.04602308,0.9539769,1
0.26028723,0.7397127,1
3.20436e-05,0.99996793,1
0.97028816,0.029711874,1
0.004280523,0.9957195,1
7.518394e-05,0.9999248,1
0.12715511,0.87284493,1
0.00015843335,0.9998416,1
8.970926e-05,0.99991024,1
0.00016105824,0.99983895,1
0.00038314695,0.99961686,1
0.0003313162,0.9996687,1
0.00011510457,0.99988484,1
0.015764572,0.9842354,1
0.006315957,0.99368405,1
0.00481493,0.9951851,1
6.595446e-05,0.9999341,1
0.97786784,0.022132156,1
0.97609293,0.023907106,1
2.9783962e-05,0.9999702,1
2.4264324e-05,0.9999757,1
1.1809282e-05,0.9999882,1
0.80785596,0.19214411,1
0.0006718811,0.99932814,1
0.30222687,0.69777316,1
0.0011365262,0.99886346,1
0.5899151,0.4100849,1
0.42629534,0.57370466,1
0.040304188,0.9596958,1
0.0034566263,0.99654335,1
0.00014529053,0.9998547,1
0.00024032738,0.99975973,1
0.0005294595,0.99947053,1
0.00036991338,0.9996301,1
9.18082e-06,0.9999908,1
0.000576096,0.999424,1
0.9594978,0.040502217,1
3.0041896e-05,0.99996996,1
8.751718e-05,0.9999125,1
0.00044021918,0.9995598,1
0.37024224,0.62975776,1
0.44985464,0.5501453,1
6.9892165e-05,0.99993014,1
0.024388326,0.9756117,1
0.89146054,0.1085395,1
0.00048716192,0.9995128,1
0.12586264,0.8741374,1
5.9118498e-05,0.9999409,1
1.0828759e-05,0.99998915,1
0.06366987,0.93633014,1
3.2695592e-05,0.99996734,1
0.0002645749,0.9997354,1
0.0004704935,0.9995295,1
0.85877705,0.14122301,1
0.00064059166,0.9993594,1
0.17586145,0.8241386,1
0.00023627678,0.99976367,1
0.00027852232,0.99972147,1
0.94634825,0.05365177,1
0.75750387,0.24249609,1
0.9683592,0.031640776,1
0.017572833,0.98242724,1
5.4045762e-05,0.999946,1
0.0015358165,0.9984642,1
5.9899292e-05,0.99994004,1
0.00027993217,0.99972004,1
0.9830472,0.016952857,1
0.03566512,0.96433485,1
0.0074326736,0.9925673,1
0.9129951,0.08700487,1
0.00018226613,0.9998178,1
0.9024832,0.097516745,1
0.0006077176,0.9993923,1
0.00013919498,0.99986076,1
0.9133092,0.08669075,1
0.00095371704,0.99904627,1
7.488778e-05,0.99992514,1
0.01357499,0.98642504,1
0.9663598,0.033640236,1
0.99064225,0.009357787,1
6.963749e-05,0.9999304,1
0.9909238,0.009076203,1
0.007710292,0.9922897,1
0.0006405987,0.9993594,1
0.00021450513,0.9997855,1
0.026650999,0.97334903,1
0.059078287,0.9409217,1
3.7050424e-05,0.9999629,1
0.0015460087,0.998454,1
0.00020745024,0.9997925,1
0.000184055,0.999816,1
0.97428787,0.0257121,1
0.19804914,0.8019509,1
0.00062538753,0.9993747,1
0.00013655698,0.9998634,1
0.00042144186,0.99957854,1
0.00017582403,0.9998242,1
0.00012368754,0.99987626,1
0.9806182,0.019381763,1
0.0009810344,0.9990189,1
0.00077699684,0.999223,1
0.5716375,0.42836246,1
0.0007327718,0.9992673,1
0.9104609,0.089539066,1
0.0069514443,0.99304855,1
0.028660102,0.9713399,1
0.035410296,0.96458966,1
0.002726904,0.99727315,1
0.00045402197,0.999546,1
9.709977e-06,0.99999034,1
0.00014766236,0.9998523,1
0.0002447377,0.9997552,1
0.6453306,0.3546694,1
8.57531e-05,0.9999143,1
0.11110476,0.8888953,1
0.00040107575,0.9995989,1
0.98042554,0.019574445,1
3.5561985e-05,0.9999645,1
0.6067485,0.3932515,1
0.6752088,0.3247912,1
0.046788715,0.95321125,1
0.0005694504,0.9994305,1
0.96034867,0.039651357,1
0.017395696,0.9826043,1
0.00016934259,0.9998306,1
0.00013076843,0.9998692,1
3.7842237e-05,0.9999622,1
0.97136295,0.028637005,1
0.002833855,0.9971661,1
0.00017092933,0.99982905,1
0.011806237,0.98819375,1
9.465846e-05,0.99990535,1
0.00039282927,0.99960715,1
0.019181902,0.98081815,1
0.8313619,0.16863811,1
0.21338199,0.78661805,1
0.97714853,0.022851465,1
0.0027238254,0.9972761,1
0.0026034478,0.9973966,1
2.7260096e-05,0.9999727,1
0.11183251,0.8881675,1
0.000857901,0.99914205,1
